src,hyp,label,mis_score
Will both of these suitcases fit in the trunk?,Can I bring both of these bags?,Not Hallucination,0.4380701184272766
There's nothing to do in our city.,There is nothing to do in our country.,Not Hallucination,0.1032247170805931
You are very smart.,You are a very strong man.,Not Hallucination,0.0211310442537069
He sits up studying till late at night.,He's sitting in the middle of the road.,Not Hallucination,0.033829990774393
The door is barricaded.,The locksmiths are locksmiths.,Not Hallucination,0.0261078663170337
Let's think about it.,It's worthless.,Not Hallucination,0.0113794775679707
I've decided to forgive Tom.,I've already done that.,Not Hallucination,0.0243303887546062
I neither smoke nor drink.,I don’t drink or drink.,Not Hallucination,0.4345194399356842
Tom's been acting a little loopy ever since he started taking that new medicine.,That's why he's got a lot of problems lately.,Not Hallucination,0.2100520133972168
He attempted to swim across the river.,He was trying to beat the river.,Not Hallucination,0.4078024923801422
You never wanted to talk about it.,You'll talk about anything.,Not Hallucination,0.1221020370721817
You are the tallest of us all.,You are the only one of us.,Not Hallucination,0.0346239618957042
Tom captured a bird.,That's why he's got a lot of birds.,Not Hallucination,0.0197063330560922
I thought I had everything.,I've got a lot of money.,Not Hallucination,0.1024232059717178
She's an outspoken person.,She's a talkative guy.,Not Hallucination,0.18821981549263
"I'm sorry, I misunderstood you.",I'm not mad at you.,Not Hallucination,0.0662929341197013
"The plural of 'person' is 'people', not 'persons'.",The number of people is incorrect.,Not Hallucination,0.1643572896718979
Look at that girl.,That's a nice dress.,Not Hallucination,0.0325173996388912
You want to be a lawyer.,You want to be a successful singer.,Not Hallucination,0.0581444725394248
Bright colors don't suit Tom.,That's why.,Not Hallucination,0.0317853204905986
I think that would be a big mistake.,I've done a lot of research.,Not Hallucination,0.0127336559817194
I'm sure these are traces of aliens,I'm pretty sure these are the results of an earthquake.,Not Hallucination,0.0795238763093948
He wants to visit Russia.,I want to go to St. Petersburg.,Not Hallucination,0.3207073211669922
What's your decision?,What are you doing?,Not Hallucination,0.1788524985313415
It is not possible to switch off the smoke alarm.,It's not possible to turn the smoke alarm on.,Not Hallucination,0.1757522225379943
Did Tom say when he'd be back?,When will John be back?,Not Hallucination,0.0230139065533876
Do your parents still live in Germany?,Do you live in Germany?,Not Hallucination,0.0246525965631008
Tom was a chain smoker.,That's why he's got a lot of friends.,Not Hallucination,0.0114372670650482
Our topic of the week is intolerance.,We're going to talk about xenophobia.,Not Hallucination,0.2991363704204559
Mary wanted to be Tom's girlfriend.,Mary wants to be Tom's wife.,Not Hallucination,0.1909738183021545
Please phone me tomorrow morning.,I'll be home tomorrow.,Not Hallucination,0.0459198802709579
Make sure that you don't forget anybody.,Make sure you don’t remember anything.,Not Hallucination,0.312425822019577
We want to leave.,We want to go home.,Not Hallucination,0.2868228852748871
The university is 20 metres from here.,The hotel is 200 m from here.,Not Hallucination,0.0115147959440946
What was it made of?,What was it?,Not Hallucination,0.3104980289936065
Her son is a genius.,He's a madman.,Not Hallucination,0.1077133193612098
I'll call Tom tomorrow.,I'll talk to you tomorrow.,Not Hallucination,0.235978677868843
America did away with slavery.,The U.S. eliminated the concept of racial prejudice.,Not Hallucination,0.3010408282279968
There are still two hours until the game starts and he's already sitting in front of the TV. What a fanatic!,There are only two o'clock until the start of the match and he's sitting in the middle of the table.,Not Hallucination,0.0987129285931587
All men are the same.,No one is the same.,Not Hallucination,0.156236782670021
Your house is three times as big as mine.,Your apartment is three times as large as mine.,Not Hallucination,0.0761381909251213
Tom doesn't drink cold tea.,Cold drinks don't drink.,Not Hallucination,0.0739978775382042
I just followed your instructions.,I just walked in.,Not Hallucination,0.0642379820346832
He avoided the bait.,He returned the bait.,Not Hallucination,0.1235154792666435
We must finish our work.,We'll be done with our project tomorrow.,Not Hallucination,0.0699876174330711
You'll like Australia.,You'll like Texas.,Not Hallucination,0.1167590618133544
Tom seldom goes to parties.,That's why he doesn't go to parties.,Not Hallucination,0.4571422636508941
I brought that for you! I hope you like it!,I'll bring it to you. I'll bring it to you.,Not Hallucination,0.4599044919013977
Tom went to Boston for the weekend.,That's why we're going to Boston for the weekend.,Not Hallucination,0.0553855597972869
She didn't even bother responding.,She didn't even want to talk to you.,Not Hallucination,0.4209479689598083
"If you want to be alone, I'll leave.","If you want to be together, I'll go.",Not Hallucination,0.1053407862782478
I'd say you're jealous.,I'll be mad if you're mad.,Not Hallucination,0.0188084039837121
Are you a man or a mouse?,Do you want to be a man or a horse?,Not Hallucination,0.0403999015688896
This novel is more interesting than the one I read last week.,The book I just finished is a lot better than anything I've seen lately.,Not Hallucination,0.4942578673362732
Can you prove Tom's guilt?,Can you disprove Tom's guilt?,Not Hallucination,0.2197656482458114
Do you and Tom argue often?,Do you and John often fight?,Not Hallucination,0.0242940410971641
I couldn't do anything for Tom.,I could not do anything for John.,Not Hallucination,0.010086229071021
Tom and Mary have been together for three years.,That's why we're going to be together for a long time.,Not Hallucination,0.0501978993415832
I was on my way to the party.,I walked to the festival.,Not Hallucination,0.0308996960520744
Tom didn't drink much.,That's why he didn't drink anything.,Not Hallucination,0.3472831547260284
Neither of my sisters are married.,No one of my wife's children is alive.,Not Hallucination,0.0211527347564697
Shut up! You're talking too much.,Speak up! You talk too long.,Not Hallucination,0.1275948733091354
How did I let him through?,How can I get him?,Not Hallucination,0.0371197462081909
Why do you live with Tom?,Why do you live with someone?,Not Hallucination,0.3131013512611389
Update the app.,The program is incorrect.,Not Hallucination,0.1631635129451751
It was a very romantic kiss.,It was a very strong blow.,Not Hallucination,0.0831131264567375
Tom doesn't believe anybody.,No one thinks that.,Not Hallucination,0.0316912345588207
Why did you agree to do that?,Why didn’t you want to do that?,Not Hallucination,0.0490317679941654
Tom would make a good lawyer.,That's why he'll be a good baker.,Not Hallucination,0.0128253428265452
I've never climbed Mt. Fuji.,I've been to Mt. Fuji.,Not Hallucination,0.0727474838495254
He's coming.,It's about time.,Not Hallucination,0.2498027980327606
What book are you looking for?,What are you doing?,Not Hallucination,0.0147473849356174
I asked Tom to wait for us.,I called Tom to hurry up.,Not Hallucination,0.4279553890228271
Mother is preparing lunch.,The soup is ready.,Not Hallucination,0.0180959850549697
Who doesn't admire him?,Don't you like him?,Not Hallucination,0.4456407725811004
Tom hasn't slept at all since the day before yesterday.,That's why he hasn't slept a wink in the entire week.,Not Hallucination,0.0680889189243316
Please introduce me to your friends.,I would like to be friends with you.,Not Hallucination,0.197766900062561
Who did you want to talk to?,What do you want to talk to?,Not Hallucination,0.177172765135765
This substance is in gaseous state.,The gas is present in the atmosphere.,Not Hallucination,0.38129723072052
The road is inadequate for the amount of traffic which it carries.,The road is full of people.,Not Hallucination,0.2908287346363067
Put it over there.,It's right there.,Not Hallucination,0.0742519348859787
Mary took off her sunglasses.,Mary put on her mask.,Not Hallucination,0.0230723675340414
The tree is sick.,The tree is full of birds.,Not Hallucination,0.0129584204405546
Don't let Tom eat any more cookies.,Don't let them eat anything.,Not Hallucination,0.1237767785787582
We can't foresee everything.,We can't see anything.,Not Hallucination,0.1775606870651245
I'm bad at this.,I've done it.,Not Hallucination,0.0465742088854312
You told me not to do that.,You're not going to do that.,Not Hallucination,0.3103687167167663
Did you report that to the police?,Do you remember that?,Not Hallucination,0.0162426512688398
Thanks for calling back.,I called you back.,Not Hallucination,0.2307874262332916
"If Tom hadn't invited me, I wouldn't have come.","If I didn’t go there, I didn’t go there.",Not Hallucination,0.0280840657651424
How were they killed?,How were they?,Not Hallucination,0.0835896655917167
I don't like being made a fool of.,I don’t like being treated as a child.,Not Hallucination,0.3296560943126678
I have never been particularly strong in mathematics.,I've always been pretty good at math.,Not Hallucination,0.1841881722211837
What are you most concerned about?,What are you most interested in?,Not Hallucination,0.0803776457905769
We've had complaints from our neighbors.,We've had a lot of problems from our friends.,Not Hallucination,0.1283847689628601
Who got hurt?,What's the matter?,Not Hallucination,0.0288376286625862
Did you find your parents?,Do you know anything about them?,Not Hallucination,0.0374458245933055
One of the two girls smiled at Tom.,Two of the children walked with us.,Not Hallucination,0.0159172639250755
I replied automatically when I heard my name.,I'll talk about anything.,Not Hallucination,0.016876071691513
Most powerful is he who controls his own power.,The most successful are those who control others.,Not Hallucination,0.2750576138496399
I'm your father.,I'll be right there.,Not Hallucination,0.0227104369550943
I was once like Tom.,I used to be just like you.,Not Hallucination,0.08493073284626
