src,hyp,label,mis_score
"It was really very interesting, Commissioner.","Commissioner, it was really interestingly.",Not Hallucination,0.9537675976753235
"We shall carry out the necessary technical checks straight away, because you do also speak Dutch.",We will carry out the necessary checks right away.,Hallucination,0.46147653460502625
"It is important, therefore, that the European Union sets down various principles with regard to exploitation and conservation.",It is important to set down various principles in regard to exploitation and conservation.,Hallucination,0.6220989227294922
We're at the hospital.,We are at the hospital.,Not Hallucination,0.9727292656898499
It was due to inattentiveness on the Council's part.,It was due to the Council's inattentiveness that the process took so long.,Hallucination,0.5811611413955688
We must also get rid of the whole unscientific mentality surrounding this issue.,We must get rid of the whole unscientific mentality surrounding this issue.,Not Hallucination,0.9594614505767822
I had a phone call from Bosnia-Herzegovina recently.,I have been in Bosnia Herzegovina recently.,Hallucination,0.01410461962223053
"I think the efforts of the Commission and the rapporteur to that end are well-intentioned, but will not achieve the desired effect.","The Commission and the Rapporteur are well intentioned, but their efforts will not achieve desired effect.",Not Hallucination,0.9631175994873047
He is not dead what can to sleep eternally.,He is not dead.,Hallucination,0.5639961957931519
We obviously have to regulate the amount of radiation that people are exposed to.,We must regulate the amount of radiation that people are exposed to.,Not Hallucination,0.9630340337753296
It only remains for me to thank Mr Gallagher for his work and to thank all Members present today.,Here is Mr Gallagher.,Hallucination,0.009544597938656807
The new equal opportunities created for us in the Treaty of Amsterdam must be grasped fully.,We must fully grasp the Treaty of Amsterdam's new opportunities.,Not Hallucination,0.8500394225120544
"No, we're staying.",We stay here.,Not Hallucination,0.8687858581542969
We have to let him go.,We must allow him to leave us in peace.,Not Hallucination,0.9200758934020996
Next weekend there will probably be a further meeting of the Contact Group at ministerial level.,Contact Group meeting on ministerial level will probably take place next weekend.,Not Hallucination,0.9635199308395386
Russians.,"Russians are a good, peaceful people",Hallucination,0.41631880402565
"Fourthly, ever widening imbalances have emerged in the course of time in the financing of the budget.","Over time, imbalances have emerged in the course of time in the financing of the budget.",Hallucination,0.6545810699462891
What'd you mean by that?,What did you mean by that?,Not Hallucination,0.8985559344291687
I'll take your word for it.,"I'll take your word for it, but I don't think you're right.",Hallucination,0.6714193820953369
Yesterday you announced that the German Presidency of the Council felt great sympathy for our concerns.,The German Presidency of the Council felt great sympathy for our concerns.,Hallucination,0.6497378349304199
I'm gonna find her.,I'll find her.,Not Hallucination,0.9759213328361511
"Good morning, sweetie.","Good morning, sweetheart.",Not Hallucination,0.9144803881645203
"Could I have a ruling from you on this point, Mr President?","Could you make a ruling on this point, Mr President?",Not Hallucination,0.9115881323814392
In May.,May May is in May.,Not Hallucination,0.8673872351646423
4 days.,Four days.,Not Hallucination,0.9430123567581177
I believe there has been some considerable progress.,Some progress has been made. Some progress has been made.,Not Hallucination,0.9187940359115601
"As the CAP's name indicates, it is a common policy.",The policy is common.,Hallucination,0.5416886806488037
You've lost a lot of blood.,You lost a lot of blood.,Not Hallucination,0.9740025997161865
Here's the proof.,Here is the proof that it is true.,Not Hallucination,0.9217408895492554
Shall we begin?,Here we go.,Hallucination,0.2359560877084732
These very exacting recovery targets will without doubt require the industry to make quite an effort.,Industrial sector will need to make a effort to recover these targets.,Not Hallucination,0.9170544743537903
In March.,March is the month when the snow melts.,Hallucination,0.3398093283176422
The symbols were chosen through the work of the European Committee for Standardisation (CEN).,Symbols were chosen through the work of the European Standards Committee.,Hallucination,0.5379465222358704
We have now reached voting time.,We reached voting time.,Not Hallucination,0.9685370922088623
Are you awake?,"Are you awake, man?",Hallucination,0.4819742739200592
VAT-based own resources are tending increasingly to take the form of national contributions to the EU budget.,National contributions are increasingly taking the form of VAT-based resources.,Hallucination,0.6605454683303833
Still looking.,Still looking for a job.,Hallucination,0.6235570311546326
"For less tobacco production, he would receive the same money.","Less smoking, he would get the same money.",Hallucination,0.2931969165802002
Is she going to die?,She's going to die.,Hallucination,0.5406253337860107
"My colleague, Mr Hindley, apologises for his inability to be present.",Mr Hindley apologizes for his inability to be present.,Not Hallucination,0.9214805364608765
How's Tara?,How's Tara? How does she feel? How does she feel?,Not Hallucination,0.8477011322975159
I've got kids.,"Children, I have children.",Not Hallucination,0.9505720138549805
Give me 5 minutes.,Give me five minutes.,Not Hallucination,0.9680174589157104
Take off your hat.,Don't take your hat off.,Hallucination,0.18599216639995575
The sitting was suspended at 12.55 p.m. and resumed at 3 p.m.,The sitting was suspended at midnight and resumed at three o'clock.,Hallucination,0.27050724625587463
Nothing important.,Nothing important. Nothing is important right now.,Not Hallucination,0.8639931678771973
We can't allow that to happen.,We not allow that to happen.,Not Hallucination,0.9559916853904724
You got two hours.,Two hours.,Not Hallucination,0.9305064678192139
Protection of inventions by utility model,Protection of inventions by utility model.,Not Hallucination,0.9426454901695251
I am speaking not of years but quite certainly of decades.,I have been here for decades.,Hallucination,0.5179278254508972
"In practical terms this means that we must strictly enforce the precautionary principle, as the rapporteur rightly points out.",We must strictly enforce the precautionary principle.,Not Hallucination,0.8654996752738953
Where's Ray?,Where Ray?,Not Hallucination,0.9139103889465332
That is nearly a year ago.,That was a year ago.,Hallucination,0.5426547527313232
It is becoming abundantly clear in this debate that the term 'regionalisation' does not have a clear meaning.,Term 'regionalisation' does not have clear meaning.,Not Hallucination,0.8784723281860352
I wonder why.,Why I wonder why that?,Not Hallucination,0.8654681444168091
I did nothing wrong.,I didn't do anything wrong.,Not Hallucination,0.9797796607017517
Where's your friend?,Where is your friend?,Not Hallucination,0.9545152187347412
I cannot answer this question today because the relevant decisions have not yet been taken.,I can answer this question.,Hallucination,0.1281498670578003
"God, it was a ghost.",It was a ghost.,Not Hallucination,0.9465919733047485
I now pronounce you man and wife.,Man now you are husband and wife.,Not Hallucination,0.902592122554779
I was a kid.,Kid I was a little child.,Not Hallucination,0.9241767525672913
"However, a bigger opportunity exists.",There is a better opportunity.,Not Hallucination,0.8873594403266907
